,UID,DATE,ValidUID,NullState,SyscalTime,CSV2555
1487,uid://A002/X7fb89e/X6e1,2014-04-25 04:38:55.740000,True,True,True,False
1488,uid://A002/X7fb89e/X474,2014-04-25 03:10:57.782000,True,True,True,False
1489,uid://A002/X7fb89e/X3e6,2014-04-25 02:48:12.554000,True,True,True,False
1490,uid://A002/X7fb89e/X328,2014-04-25 02:14:02.453000,True,True,True,False
1491,uid://A002/X7fb89e/Xff,2014-04-25 01:08:55.294000,True,True,False,False
1492,uid://A002/X7f18fb/X19bc,2014-04-14 10:09:01.374000,True,True,True,True
1493,uid://A002/X7f18fb/X1553,2014-04-14 08:33:04.130000,True,True,True,False
1494,uid://A002/X7f18fb/X1486,2014-04-14 08:08:46.993000,True,True,False,False
1495,uid://A002/X7f18fb/X10f4,2014-04-14 06:51:29.656000,True,True,True,False
1496,uid://A002/X7f18fb/Xfc4,2014-04-14 06:20:00.623000,True,True,False,False
1497,uid://A002/X7f18fb/Xc69,2014-04-14 04:47:52.392000,True,True,True,False
1498,uid://A002/X7f18fb/Xbd2,2014-04-14 04:31:40.007000,True,True,True,False
1499,uid://A002/X7f18fb/Xbaa,2014-04-14 04:21:19.320000,True,True,True,False
1500,uid://A002/X7f18fb/Xa3b,2014-04-14 03:46:15.181000,True,True,True,False
1501,uid://A002/X7f18fb/X9b9,2014-04-14 03:30:08.803000,True,True,True,False
1502,uid://A002/X7f18fb/X8c9,2014-04-14 02:51:02.005000,True,True,True,False
1503,uid://A002/X7f18fb/X724,2014-04-14 02:02:58.197000,True,True,True,False
1504,uid://A002/X7f18fb/X60c,2014-04-14 01:33:16.480000,True,True,True,False
1505,uid://A002/X7f18fb/X5a2,2014-04-14 01:07:56.751000,True,True,True,False
1506,uid://A002/X7f18fb/X541,2014-04-14 00:28:21.360000,True,True,True,True
1507,uid://A002/X7f18fb/X3de,2014-04-13 23:33:50.446000,True,True,True,False
1508,uid://A002/X7f18fb/X350,2014-04-13 23:27:08.280000,True,True,True,False
1509,uid://A002/X7f18fb/X82,2014-04-13 22:12:30.133000,True,True,True,False
1510,uid://A002/X7f18fb/X72,2014-04-13 22:08:55.308000,True,True,False,False
1511,uid://A002/X7f09aa/X13aa,2014-04-13 15:25:21.571000,True,True,True,False
1512,uid://A002/X7f09aa/X131f,2014-04-13 14:56:52.667000,True,True,True,True
1513,uid://A002/X7f09aa/X1191,2014-04-13 14:09:24.491000,True,True,True,False
1514,uid://A002/X7f09aa/Xec2,2014-04-13 12:43:58.798000,True,True,True,False
1515,uid://A002/X7f09aa/Xdd3,2014-04-13 12:20:02.290000,True,True,True,False
1516,uid://A002/X7f09aa/Xaa3,2014-04-13 10:36:59.300000,True,True,False,False
1517,uid://A002/X7f09aa/X88e,2014-04-13 09:45:08.525000,True,True,True,False
1518,uid://A002/X7f09aa/X6f5,2014-04-13 09:06:35.463000,True,True,True,False
1519,uid://A002/X7f09aa/X43b,2014-04-13 07:39:24.193000,True,True,True,False
1520,uid://A002/X7f09aa/X37a,2014-04-13 07:15:45.431000,True,True,True,True
1521,uid://A002/X7f09aa/X112,2014-04-13 05:41:05.341000,True,True,True,False
1522,uid://A002/X7ef2fb/X8af,2014-04-12 14:30:27.325000,True,True,True,False
1523,uid://A002/X7ef2fb/X80f,2014-04-12 14:05:36.679000,True,True,True,True
1524,uid://A002/X7ef2fb/X7ed,2014-04-12 13:51:42.568000,True,True,True,True
1525,uid://A002/X7ef2fb/X795,2014-04-12 13:37:10.300000,True,True,True,True
1526,uid://A002/X7ef2fb/X54f,2014-04-12 12:33:31.630000,True,True,True,False
1527,uid://A002/X7ef2fb/X499,2014-04-12 12:00:03.245000,True,True,True,True
1528,uid://A002/X7ef2fb/X498,2014-04-12 11:58:12.040000,True,True,True,False
1529,uid://A002/X7ef2fb/X31,2014-04-12 09:18:30.886000,True,True,True,False
1530,uid://A002/X7ee73b/X922,2014-04-12 07:27:59.871000,True,True,True,True
1531,uid://A002/X7ee73b/X6d9,2014-04-12 05:18:01.453000,True,True,True,False
1532,uid://A002/X7ee73b/X5b7,2014-04-12 04:11:09.727000,True,True,True,False
1533,uid://A002/X7ee73b/X4a5,2014-04-12 03:13:20.265000,True,True,True,False
1534,uid://A002/X7ebc8f/X1d06,2014-04-10 10:35:32.961000,True,True,True,False
1535,uid://A002/X7ebc8f/X19a7,2014-04-10 09:04:03.017000,True,True,True,False
1536,uid://A002/X7ebc8f/X17ed,2014-04-10 08:11:11.303000,True,True,True,False
1537,uid://A002/X7ebc8f/X17ec,2014-04-10 08:08:17.386000,True,True,False,True
1538,uid://A002/X7ebc8f/X15fc,2014-04-10 07:12:59.645000,True,True,True,False
1539,uid://A002/X7ebc8f/X15c5,2014-04-10 07:01:59.706000,True,True,True,True
1540,uid://A002/X7ebc8f/X157c,2014-04-10 06:48:28.942000,True,True,True,True
1541,uid://A002/X7ebc8f/X14de,2014-04-10 06:29:00.066000,True,True,True,False
1542,uid://A002/X7ebc8f/X13cf,2014-04-10 05:44:37.825000,True,True,True,False
1543,uid://A002/X7ebc8f/X1104,2014-04-10 04:28:27.325000,True,True,True,False
1544,uid://A002/X7ebc8f/X100d,2014-04-10 03:52:10.401000,True,True,True,False
1545,uid://A002/X7ebc8f/Xec1,2014-04-10 03:14:17.314000,True,True,True,False
1546,uid://A002/X7ebc8f/Xc3b,2014-04-10 02:11:01.975000,True,True,True,False
1547,uid://A002/X7ebc8f/X97d,2014-04-10 01:03:40.207000,True,True,True,False
1548,uid://A002/X7ebc8f/X666,2014-04-09 23:33:19.694000,True,True,True,False
1549,uid://A002/X7ebc8f/X667,2014-04-09 23:33:19.648000,True,True,False,False
1550,uid://A002/X7ebc8f/X656,2014-04-09 23:17:40.284000,True,True,False,True
1551,uid://A002/X7ebc8f/X3ad,2014-04-09 22:06:50.669000,True,True,True,False
1552,uid://A002/X7ebc8f/X343,2014-04-09 21:51:32.558000,True,True,True,False
1553,uid://A002/X7ebc8f/X114,2014-04-09 20:44:21.136000,True,True,True,True
1554,uid://A002/X7ebc8f/X60,2014-04-09 20:18:56.166000,True,True,True,True
1555,uid://A002/X7ea111/Xc03,2014-04-09 09:31:10.934000,True,True,True,False
1556,uid://A002/X7ea111/Xbf3,2014-04-09 09:13:59.218000,True,True,True,True
1557,uid://A002/X7ea111/Xbe3,2014-04-09 08:59:43.125000,True,True,True,True
1558,uid://A002/X7ea111/X92b,2014-04-09 06:57:46.460000,True,True,True,False
1559,uid://A002/X7ea111/X683,2014-04-09 04:25:18.418000,True,True,True,False
1560,uid://A002/X7ea111/X66b,2014-04-09 04:12:27.748000,True,True,True,True
1561,uid://A002/X7ea111/X22d,2014-04-08 23:14:26.155000,True,True,True,False
1562,uid://A002/X7e9282/Xad3,2014-04-08 11:09:37.001000,True,True,True,False
1563,uid://A002/X7e9282/Xa48,2014-04-08 10:46:54.505000,True,True,True,False
1564,uid://A002/X7e9282/X83f,2014-04-08 09:57:40.939000,True,True,True,False
1565,uid://A002/X7e9282/X7a7,2014-04-08 09:39:29.724000,True,True,True,True
1566,uid://A002/X7e9282/X693,2014-04-08 08:57:14.094000,True,True,True,True
1567,uid://A002/X7e9282/X67b,2014-04-08 08:45:54.029000,True,True,True,True
1568,uid://A002/X7e9282/X385,2014-04-08 05:56:11.794000,True,True,True,False
1569,uid://A002/X7e9282/Xc0,2014-04-08 03:10:18.789000,True,True,True,False
1570,uid://A002/X7e72ba/X18a0,2014-04-06 14:32:41.805000,True,True,True,True
1571,uid://A002/X7e72ba/X189b,2014-04-06 14:25:26.607000,True,True,True,True
